TransactionID,CustomerID,AccountID,TransactionTypeID,BranchID,DateID,Amount,BalanceAfterTransaction
20302,6772,10869,2,2,952,1709.86,19623.59
20303,13254,6566,2,71,837,1369.8,11831.88
20304,3506,14922,4,55,234,1397.21,11549.7
20305,3415,1842,3,58,419,3334.23,11914.54
20307,4130,5354,2,14,521,4073.03,11520.2
20308,11844,6130,3,12,891,117.28,17086.49
20309,9619,11751,2,84,848,2168.38,3919.87
20310,7862,4152,2,9,988,1164.78,1288.48
20311,11984,9852,4,67,705,4257.76,12874.96
20312,5025,7755,4,73,399,3251.24,16469.6
20313,5340,657,3,51,917,1591.49,6665.41
20314,7240,6437,3,15,827,2758.7,10687.43
20315,414,12169,3,14,743,610.34,9033.03
20316,3163,6580,3,54,95,3717.29,4586.47
20317,5149,14468,2,27,564,1897.78,8302.08
20318,614,7504,2,43,820,2062.44,6525.3
20319,4528,10121,2,54,763,4400.45,8670.69
20320,7451,6912,2,79,1079,2595.52,11546.44
20322,4627,9103,2,36,235,2810.33,9007.28
20323,8643,2766,3,63,19,3428.8,19697.14
20325,8465,1674,3,45,184,3749.68,1460.06
20326,7034,4237,3,42,787,2944.81,1505.8
20328,5121,6200,2,17,170,3705.65,2762.21
20329,8031,11550,1,67,899,3325.54,9559.5
20330,8405,3686,4,40,929,2542.17,3144.54
20331,1654,14917,2,6,578,1329.24,2396.67
20332,4051,1604,2,95,624,3971.54,3538.23
20333,12102,3954,3,91,1004,534.64,3055.6
20334,5837,3903,2,51,1021,4486.23,6657.67
20336,6794,604,2,61,764,1386.33,5543.06
20338,9852,2262,4,46,218,4567.7,2853.84
20339,14748,5961,4,33,983,2446.08,11115.61
20340,898,8015,4,40,987,1001.47,5351.16
20341,14817,6919,1,35,92,4090.05,10039.44
20342,1581,10115,3,18,412,1387.03,16676.85
20343,11803,13431,2,59,833,2474.73,13986.14
20344,723,10453,4,83,224,1228.81,16404.91
20345,3598,12412,4,98,256,2572.48,4599.24
20346,4293,8743,4,82,700,613.73,11423.83
20347,9875,7362,4,28,6,995.77,7621.02
20348,3842,2039,4,77,746,3414.35,5251.78
20350,9330,6226,3,92,417,137.02,8224.55
20351,4447,1596,4,32,630,777.94,18224.32
20352,2839,11010,1,78,885,2411.32,2593.33
20353,4675,7837,2,14,964,2474.1,5929.39
20354,13158,1370,2,55,884,3480.03,13272.06
20355,7055,12119,3,54,28,3990.04,19517.98
20356,11533,5470,4,6,920,3302.82,16331.91
20357,10134,2820,3,48,729,1657.75,11035.9
20358,659,3271,3,47,631,1319.46,9468.27
20359,8369,1767,3,17,653,620.66,9512.17
20361,11247,6697,2,73,746,3153.69,1923.23
20362,11650,8743,4,40,435,4946.46,13939.31
20363,4536,6671,1,73,1058,4907.67,13725.59
20364,11684,9002,1,71,1085,949.28,9729.33
20365,4740,12211,2,53,655,612.6,1387.35
20366,12737,9847,2,63,1027,1332.88,5099.71
20367,11363,14096,3,24,349,912.63,9024.65
20368,410,2391,4,55,165,3222.1,7554.97
20369,11102,6431,1,18,563,788.38,3156.27
20370,3553,4372,2,87,45,4984.21,9599.15
20371,9865,14907,4,45,102,2158.98,16154.3
20372,6340,2071,3,29,966,699.02,13963.27
20373,3092,13899,2,87,732,4145.54,11076.04
20374,498,903,4,32,912,2763.72,4353.72
20375,127,8561,3,21,619,293.17,17070.62
20376,8493,14165,2,70,936,4426.52,15686.5
20377,11371,13272,3,7,1026,940.97,6263.29
20378,6585,6604,1,82,1048,3885.34,19350.27
20379,8245,2923,1,21,826,4682.96,13962.13
20380,10388,359,4,85,1076,3674.73,8311.66
20381,3987,9462,2,20,798,3733.15,17705.4
20383,13452,11877,3,79,994,2894.12,10569.73
20384,10677,2312,2,75,1042,3760.25,15101.21
20385,12034,7310,3,6,977,2731.04,648.9
20386,13232,7828,3,18,1,2680.69,11321.01
20387,9356,3092,3,22,17,2484.66,17938.35
20389,14506,2509,1,33,103,4719.45,19295.24
20390,10503,12713,1,36,997,2976.47,18574.93
20391,8241,5017,2,92,383,258.08,8068.88
20392,8247,7259,1,83,797,705.57,16102.07
20393,9357,1991,4,55,247,2176.53,942.54
20394,4838,4003,3,89,789,3978.01,816.66
20395,13652,5830,2,86,1012,2789.4,2465.81
20396,10007,618,1,56,218,1909.54,18703.45
20397,10656,3148,2,59,704,1563.77,854.13
20398,4629,7031,1,83,562,1431.23,4283.37
20399,2128,12838,3,6,813,3197.91,11029.86
20400,2125,467,1,62,59,1215.78,13984.33
20401,9797,11946,1,43,147,4982.58,15124.13
20402,9660,12639,1,2,655,3184.2,8120.82
20403,5259,13396,4,21,97,4043.31,19549.05
20404,7016,12076,3,33,992,2870.11,13691.32
20405,9656,854,3,18,388,2348.94,2202.32
20406,6689,5058,3,96,1089,1566.34,9410.01
20407,14296,10087,1,73,369,3960.95,17486.11
20408,1924,10736,4,4,794,4990.77,1600.74
20409,2595,2898,2,19,479,3426.57,762.58
20410,2331,12917,4,18,147,670.47,19792.5
20411,10325,8791,1,38,880,3193.73,9975.82
20412,7266,8023,4,66,932,1688.66,2534.64
20413,145,1303,2,85,230,1561.36,5213.36
20414,7590,9266,2,74,418,2129.11,1506.32
20416,4639,10114,1,23,759,3748.8,11135.45
20417,13347,10528,3,40,155,847.39,19131.38
20418,1720,10998,4,26,1070,3915.18,13694.14
20419,2748,1673,3,64,491,3503.44,864.5
20421,3718,627,4,35,991,1492.91,3983.71
20422,3643,1789,1,7,870,1049.82,8337.86
20423,3616,12666,3,89,1093,3029.81,10076.8
20424,13943,5854,1,3,499,1706.66,15447.17
20425,1768,3533,3,41,428,2391.7,15026.56
20426,7532,4965,4,2,889,485.36,1256.22
20427,264,4313,2,72,323,300.12,18241.03
20428,14965,735,3,33,991,1370.22,17174.36
20429,5336,7276,2,94,228,1229.18,8415.37
20430,11547,9113,4,67,779,3964.28,18552.83
20431,6395,14564,3,68,464,2468.93,8075.07
20432,3500,7751,2,61,640,2803.2,3730.7
20433,3613,6233,3,81,803,254.92,2422.96
20434,5900,7027,2,24,150,3651.28,18547.93
20435,12880,11881,1,98,198,1104.33,2677.99
20437,5655,7103,4,38,1068,3169.45,19472.96
20438,10952,13471,3,88,467,1332.26,10112.17
20439,1110,14369,1,61,1057,3588.06,9591.94
20440,1751,7561,3,88,798,328.43,11881.07
20441,5899,4606,2,72,980,1670.1,8482.43
20442,5670,11416,3,82,1048,4726.65,8617.11
20444,1427,9171,3,7,635,958.18,2331.48
20445,8366,4223,3,7,187,2181.59,10929.39
20446,12050,8749,2,33,567,1776.03,4132.46
20447,254,7205,2,58,1072,3796.38,1355.36
20448,3862,8056,3,94,748,4761.25,8467.27
20449,14739,17,4,19,256,484.96,3335.05
20450,14987,1773,4,89,390,1135.64,18299.19
20451,7930,9260,4,64,930,4125.07,18130.0
20452,1975,7504,4,96,411,2444.42,11006.33
20454,9868,661,2,41,450,411.22,5254.46
20455,9103,126,2,44,872,769.69,18930.86
20456,8865,1292,2,55,961,1235.52,17057.58
20457,5268,3694,4,97,896,1396.85,13061.16
20458,7656,1951,2,53,567,4109.07,9523.89
20460,3486,4655,2,2,407,2835.22,9125.0
20461,8445,5350,1,98,639,296.16,5290.94
20462,14089,4156,1,65,1064,1013.49,18977.21
20463,12003,3447,4,90,274,4362.86,1905.39
20464,6575,5916,4,11,851,2815.4,17230.75
20465,5598,9027,4,61,749,213.91,14894.84
20466,12335,14521,2,100,740,4943.54,9905.26
20467,9366,226,2,64,590,442.09,3289.28
20468,11372,8484,1,38,631,1857.63,1868.09
20469,12773,26,4,90,1062,1913.41,5852.01
20470,3015,10549,4,86,1092,2741.93,11708.46
20471,5183,4355,3,39,633,4088.16,9081.63
20472,8722,13941,2,76,433,3758.01,19698.89
20473,3556,5230,2,68,485,2954.54,18642.59
20474,14679,10879,2,42,15,1740.85,12673.41
20475,5733,5950,4,1,531,779.31,6149.8
20476,13168,845,3,37,715,4272.88,2923.85
20477,4321,10972,4,64,298,3223.54,18983.92
20478,12977,6397,4,68,590,758.25,9261.59
20479,12608,13109,2,7,744,3512.09,13189.05
20480,2435,2827,1,69,790,1670.94,9208.14
20482,9611,381,3,71,958,4823.67,1683.72
20483,6791,12209,3,64,515,1469.49,638.07
20484,357,11038,2,61,1001,3064.57,8173.58
20485,5934,14718,1,94,235,241.91,15749.36
20486,3459,6139,1,14,4,2807.22,5712.25
20487,12206,6094,2,17,490,2066.06,19633.27
20488,2751,11975,2,65,824,4470.86,9328.6
20489,12189,13449,1,71,940,3173.94,17608.67
20490,11208,10703,4,23,824,4632.32,4943.57
20491,12774,11594,3,95,225,2671.75,16656.77
20492,11994,7352,3,76,418,4392.37,3814.03
20493,4921,4950,2,32,381,715.22,2300.25
20494,9810,14623,2,75,395,1305.55,10525.16
20495,7760,822,4,100,899,244.6,15902.07
20496,5838,13745,4,21,287,2991.66,17689.42
20497,14102,12524,2,44,904,87.1,714.98
20499,3200,8218,3,51,586,2759.71,8384.05
20500,11360,11640,2,42,967,532.1,6314.75
20501,7133,7673,4,73,768,3992.01,9904.0
20502,3796,148,4,91,755,2874.34,3870.47
20503,354,13725,2,93,1089,3610.24,17754.86
20504,14326,8378,4,50,379,3545.19,14817.77
20505,12880,4292,4,85,732,1272.49,7818.66
20506,10162,8174,3,89,1067,232.17,722.38
20507,13209,13684,3,16,566,1858.11,2312.81
20508,8008,11388,3,63,1085,2972.33,4303.25
20509,9360,4415,2,35,271,1855.91,18695.75
20511,7849,4094,3,3,1093,4114.32,4477.9
20512,5496,7200,3,45,566,2430.04,16227.29
20513,953,14703,3,73,886,2980.27,8844.22
20514,5785,553,1,92,215,2207.79,18760.97
20515,12262,6012,4,35,1022,256.18,5233.07
20516,14356,7514,1,39,151,1513.19,9549.47
20517,14437,6084,1,80,994,2674.86,13978.71
20518,9274,6816,4,91,939,4288.94,6982.09
20520,2766,6434,4,43,958,4895.14,16163.23
20522,2055,4529,1,82,130,186.06,18511.97
20524,2992,3453,4,3,1010,2137.58,18218.77
20525,10852,11060,2,22,624,393.5,14023.33
20526,6485,9877,1,4,757,3547.14,8301.51
20527,10175,9326,3,33,801,2633.42,10656.11
20528,7113,12960,3,91,199,651.39,15751.1
20529,11523,4436,2,46,1091,703.38,13863.4
20531,14291,6254,3,86,320,3894.04,2544.06
20532,7402,2956,2,21,859,196.27,18688.19
20535,6983,240,1,97,964,1390.26,12793.71
20536,10568,8049,3,75,836,4343.36,14575.95
20537,6254,9875,3,22,510,1250.92,15799.88
20538,1746,13568,3,79,1006,4633.76,14209.03
20539,2417,10050,1,93,498,3740.28,3598.01
20540,3691,6083,1,44,661,2647.28,7982.01
20542,13167,4992,2,8,1059,3046.13,13452.55
20543,3426,419,2,15,13,1108.05,10406.6
20544,9171,13320,1,61,1039,870.56,10456.65
20546,9267,6308,1,35,1027,3259.29,513.6
20547,4627,10053,1,81,525,4714.7,15268.4
20548,1448,5607,3,34,619,1659.88,4066.15
20549,14811,8085,4,59,163,1452.67,15218.57
20550,2145,7259,3,86,1026,3126.11,15482.15
20551,8993,11370,4,1,728,826.86,989.15
20552,2417,9424,3,44,1084,2374.76,9416.08
20553,13294,11403,2,82,1051,617.09,8847.32
20554,631,3208,4,5,200,2730.35,17619.42
20555,318,11590,1,96,780,1484.87,17268.24
20556,13410,3921,1,44,66,1906.11,19890.78
20557,45,3694,3,2,672,4145.29,2096.99
20558,7229,11658,1,18,134,2493.12,19816.35
20560,6508,7088,4,56,938,2130.95,9235.07
20561,618,14739,1,50,940,3279.76,2504.53
20562,14766,5469,4,74,758,3433.82,8240.32
20563,3527,14210,3,59,692,2635.37,2903.02
20564,1752,9559,1,85,506,1750.53,5917.59
20565,12106,4947,3,2,699,4925.54,8109.22
20566,3687,8276,4,86,202,3079.86,11419.34
20567,2399,10920,1,22,610,4561.36,15698.9
20568,8558,3065,3,46,778,2180.16,6460.81
20569,14991,5459,1,77,314,4106.19,16372.11
20570,12627,4478,1,32,205,781.49,16715.69
20571,1841,8548,2,35,140,3147.09,3217.01
20572,486,14234,2,90,891,993.74,18098.48
20573,1432,8063,3,14,1011,2184.31,1499.12
20574,5219,7161,4,72,1090,4032.12,10018.57
20575,10617,2431,3,18,648,3140.71,10896.48
20577,1511,11138,4,99,558,2422.81,16977.53
20578,11521,2282,3,99,510,274.41,6022.53
20579,9883,9817,3,42,421,4085.88,12353.9
20580,2637,12944,3,85,708,2275.33,3677.68
20581,771,7603,2,85,624,3509.74,16981.45
20582,10487,13924,1,70,799,2038.47,19606.62
20583,12554,10796,2,14,247,2577.03,7271.01
20584,1390,692,2,67,212,4383.03,11012.79
20585,6245,2993,3,12,727,4813.01,17205.73
20586,2532,14478,4,24,790,4964.93,8149.93
20587,10933,10869,2,3,843,895.32,9853.92
20588,1516,8526,3,36,919,1457.07,14229.43
20589,2778,521,4,40,1090,2101.44,15252.08
20590,13316,2948,1,90,480,1820.25,9564.66
20591,3913,11740,4,91,875,1259.17,6742.1
20592,6536,7333,3,91,978,842.62,13646.07
20593,6297,2360,2,38,1037,4471.77,4377.51
20594,10248,1444,4,96,44,134.68,2955.18
20595,8128,13232,4,40,21,1543.8,12088.22
20596,10500,889,2,53,218,101.55,5059.76
20597,13900,5374,1,34,933,185.95,2962.79
20598,10040,9696,4,58,1028,788.24,5648.23
20599,8809,12805,4,65,839,1798.74,6747.5
20600,787,8209,3,96,540,910.72,5517.06
20601,9993,7819,2,8,384,3806.67,14162.77
20602,12666,4131,3,60,396,3547.73,4088.81
20603,64,7988,1,9,235,131.7,3753.13
20605,372,9759,1,68,454,4236.84,19398.12
20608,3249,7129,3,11,681,3449.48,13394.33
20609,10289,4701,3,28,35,678.24,2206.12
20610,8383,9736,4,28,396,883.91,1720.44
20611,9785,14846,1,7,140,447.93,15488.74
20613,9419,10981,4,77,967,3305.0,2584.53
20614,14570,3087,1,25,1086,1206.44,16048.9
20615,5394,5506,4,64,856,3915.61,1462.06
20616,5174,14799,2,33,532,2331.19,8714.99
20617,6683,6960,3,41,337,4048.01,4039.4
20618,3842,8529,4,74,792,2770.77,2350.32
20619,5521,3704,2,3,1095,1962.42,7144.29
20620,3193,14469,4,97,599,4637.05,15376.77
20621,5056,11918,3,2,859,4912.96,9401.06
20622,10325,10592,4,70,962,2570.73,11430.79
20623,13573,10796,1,93,838,3055.75,12984.43
20624,1398,2071,3,92,864,1533.07,19837.31
20625,3253,14718,1,31,782,1986.12,18239.6
20626,1285,12228,1,93,1031,3541.62,6464.13
20627,14647,12380,3,89,706,2426.4,7262.88
20628,2205,3587,1,56,102,4222.33,560.36
20629,12967,174,1,7,338,3015.38,6112.79
20630,1512,3153,1,56,668,1303.78,10315.18
20631,8612,3685,4,34,813,329.69,12411.28
20632,10619,2492,3,90,915,3065.01,7349.06
20633,10785,8298,3,81,1055,931.48,8245.42
20634,4919,7723,1,56,935,709.9,11428.99
20635,14428,12314,2,46,1050,4414.72,1238.15
20637,3906,6412,3,3,750,3691.18,4005.57
20638,8338,3824,3,20,247,3178.42,10057.46
20639,665,1246,2,86,490,389.19,14628.08
20643,11184,3130,3,12,432,3228.17,11730.45
20644,14417,1752,1,68,815,2236.58,17635.18
20646,5686,10307,4,97,842,2119.64,16609.8
20647,12613,10661,1,71,922,2885.22,1480.89
20648,4200,8639,2,13,931,1401.77,19327.12
20649,9642,843,3,15,929,984.95,9983.79
20650,6586,8342,2,20,959,2753.99,2749.64
20651,2041,10020,3,23,1028,746.03,4622.98
20652,4567,14663,2,61,973,666.76,9718.6
20653,7771,3031,1,12,410,3593.67,17203.54
20654,3247,9094,2,25,4,639.97,16583.43
20656,7030,4891,4,36,850,1010.33,18349.91
20657,14221,2785,4,13,1092,4831.83,16791.99
20658,12679,5924,1,61,191,1489.53,12216.57
20659,9722,3746,2,70,362,2986.03,12136.18
20660,5518,7070,1,88,1026,203.65,1700.91
20661,10289,3939,1,35,84,4529.83,14410.21
20663,8110,11878,2,76,765,3324.37,6751.84
20665,1946,6687,2,43,367,3974.23,6696.9
20666,10118,10094,1,36,260,4451.15,1522.36
20667,11755,10035,4,36,98,1977.58,16645.02
20668,11793,13376,2,64,954,3924.04,5538.3
20669,8545,14869,2,89,368,425.58,16032.65
20670,6748,1316,2,86,904,4596.64,16853.25
20671,13997,909,4,65,828,4232.93,12026.37
20672,14984,1583,4,9,1029,2549.4,17963.16
20673,72,3938,1,6,995,2267.96,16324.48
20674,11905,14591,2,96,152,1235.0,1678.12
20675,1797,716,1,86,123,1485.77,14207.21
20676,684,4087,1,81,578,3352.91,3066.48
20677,14088,3154,1,27,949,3064.66,11112.13
20678,6788,13391,1,76,887,4563.01,8874.78
20679,3338,6206,3,19,446,2073.44,19735.79
20680,5481,5042,4,14,772,3951.29,17938.43
20681,4475,4364,4,91,1001,605.77,4100.98
20682,6513,3234,3,72,1062,2523.64,8123.4
20683,599,8873,4,56,1095,4232.49,19930.34
20684,14540,14221,3,79,946,656.15,12628.72
20685,14489,5547,4,56,930,1508.52,16062.5
20686,2945,967,2,53,598,2660.93,12969.28
20687,7351,14071,1,82,358,313.14,14787.84
20688,13695,4921,3,45,20,2079.29,16857.04
20689,5705,3347,4,92,384,3846.76,10415.28
20690,3220,13394,2,10,293,2716.82,5603.62
20691,1642,420,4,64,793,4679.12,17752.02
20692,3453,286,4,76,125,457.06,14542.3
20693,363,5507,2,21,159,4171.91,6463.67
20694,2884,12273,2,37,834,3657.6,5091.09
20695,6891,11957,2,89,337,264.69,5205.44
20696,13254,14278,1,79,248,3387.26,11386.36
20697,3093,11204,4,4,1090,889.42,16179.3
20698,9939,5272,4,32,622,3371.74,6626.21
20699,12603,2266,4,33,722,1265.74,16898.03
20700,11645,14891,1,53,166,3307.18,9723.0
20701,10891,13904,4,82,544,787.31,13355.14
20702,11699,9560,1,65,107,4318.2,17030.32
20704,117,4690,1,95,1078,1037.76,13341.17
20705,13910,5604,3,69,513,3112.82,2321.45
20706,11273,174,3,28,1026,3443.46,11027.16
20707,5628,14499,4,16,162,3873.78,15478.6
20708,1897,8929,3,45,87,466.95,9516.1
20709,14365,8588,2,50,928,1653.37,13844.37
20711,4596,11256,4,96,256,3386.15,4968.71
20712,7112,10709,4,19,595,3374.23,1504.63
20714,14154,9955,1,32,977,4544.19,6131.32
20715,10056,4925,1,24,203,1700.62,4243.23
20717,8225,10702,2,6,982,251.55,5120.65
20718,2303,13694,1,66,816,1936.05,16972.72
20719,4863,5542,3,1,63,643.37,16783.61
20720,7947,5507,4,97,757,673.39,14172.15
20721,2629,11848,1,6,1095,3090.04,3468.95
20722,3445,9268,2,39,748,2155.46,8500.44
20723,13794,11544,2,33,750,2839.78,16453.47
20724,8365,12688,2,68,687,3858.83,15391.92
20725,6978,7897,3,80,518,4359.91,15243.46
20728,12180,14330,3,87,716,3054.07,16174.57
20729,10340,7610,1,69,919,1802.03,19236.32
20731,4369,13641,4,64,955,3606.31,17772.06
20732,14390,6178,1,96,758,4923.64,18152.59
20733,3129,6177,3,59,941,1400.59,9935.12
20734,4710,13677,1,63,921,198.39,1999.42
20735,5399,14025,1,72,992,512.1,6562.54
20736,3005,6881,1,70,143,216.37,9340.08
20737,6297,5472,4,77,1005,4625.17,16676.42
20738,8280,14621,1,1,744,1174.23,1377.89
20739,7120,10182,1,46,793,3896.02,3043.47
20740,10766,6244,4,9,142,4257.19,9934.22
20742,6767,618,3,92,1041,4993.29,3620.66
20743,7975,13716,3,19,1077,2109.49,541.9
20744,1084,10692,1,52,829,214.84,3878.45
20745,2635,9275,1,55,735,2953.41,5958.0
20746,11619,11311,4,60,719,950.84,11114.68
20747,3562,1471,3,99,398,3431.11,13634.99
20748,8944,6756,3,85,1,373.75,6370.2
20749,2027,1370,4,51,540,3743.86,9048.97
20750,2960,11764,1,52,712,61.89,18811.99
20751,3712,14120,4,11,284,1926.8,4532.71
20752,6426,8565,1,58,25,4430.85,14516.76
20753,12485,189,3,20,1024,2491.19,8540.36
20754,18,6031,2,83,304,3614.86,12108.0
20755,4977,13305,3,27,1081,2367.29,867.51
20756,14745,13329,4,16,744,3507.21,1808.9
20757,2069,5100,4,86,539,4001.55,1821.51
20759,43,1382,1,58,1066,1947.53,11876.98
20760,10668,8065,2,99,927,4968.76,16286.82
20761,5058,14046,1,90,270,2676.83,12930.2
20762,10152,4290,4,83,913,3678.32,18677.25
20763,13320,32,4,93,217,537.03,6796.57
20764,10888,7330,2,23,983,4722.88,13529.84
20765,2057,1749,2,36,123,1888.29,4894.65
20766,4046,629,1,24,458,4320.42,13317.73
20767,1389,11246,3,42,91,4601.5,1411.82
20768,14831,5768,2,82,12,987.84,13333.35
20769,6337,11349,1,66,729,4399.85,16678.29
20770,3729,10661,4,42,607,945.22,13929.76
20771,10784,4905,3,42,1078,1619.2,4963.3
20772,13466,8040,4,16,938,3435.78,4717.18
20773,4526,524,3,76,1031,2478.92,9599.44
20774,86,13195,4,77,555,4745.04,14670.65
20775,7438,8385,1,12,50,3968.87,1054.13
20776,14286,8682,3,67,803,139.98,7956.65
20777,6421,7924,2,100,474,744.61,17057.31
20778,11866,6455,2,2,773,1951.48,5208.22
20779,11279,13659,3,37,492,1814.89,13569.09
20780,4028,6109,4,15,724,2291.74,15187.41
20781,2231,14500,2,95,700,1536.45,19358.68
20782,13534,705,1,37,637,1572.5,13178.59
20783,4854,3278,3,58,836,2898.78,17616.02
20784,8123,12303,3,9,151,468.98,3568.58
20785,1683,8823,2,39,249,3675.17,570.79
20786,9596,5096,3,24,929,1591.13,7283.07
20787,10683,11505,2,93,1088,3250.49,15865.98
20788,1777,13580,4,65,916,2423.99,7091.81
20789,7645,10296,1,18,646,1226.11,558.58
20792,513,1456,2,29,194,4001.98,9205.63
20794,6434,1103,1,23,1029,3907.87,2922.51
20795,7660,5122,4,32,492,4144.84,19345.24
20797,12421,3223,1,75,607,191.97,15129.9
20798,7122,9963,4,100,1083,586.2,7793.22
20799,6967,10606,1,84,285,4038.27,4587.14
20800,6255,9569,4,23,1016,4514.31,7511.71
20801,7326,1097,3,81,905,2646.84,11702.56
20802,5555,12377,2,30,375,3639.1,10379.43
20803,10933,7861,2,67,917,2658.69,15186.46
20804,1519,8383,2,23,232,4073.38,3083.69
20805,1935,3265,4,66,123,4956.81,15227.93
20806,11659,1657,2,24,1024,2626.74,3477.44
20807,9309,1331,3,19,548,2506.26,11093.71
20808,11187,3727,4,18,182,1582.15,4888.42
20809,3681,14125,4,67,813,257.84,5567.54
20810,13707,6515,3,97,638,4105.44,13910.57
20811,4779,10653,3,28,176,3886.23,4397.2
20812,12489,5857,4,14,249,4726.71,10819.52
20813,10326,4270,4,17,805,2115.76,10716.12
20814,579,4247,3,88,903,2932.78,5778.21
20816,1415,9852,4,69,720,322.64,5346.53
20817,2118,8437,3,92,581,771.09,15030.46
20818,5661,5619,2,38,222,2089.61,17032.1
20819,9917,3998,3,12,826,3646.52,1855.89
20820,5330,9654,1,24,482,4084.33,3478.31
20821,8162,9976,2,16,905,4670.79,15125.6
20822,8160,9982,4,8,440,3010.04,7742.7
20823,6260,13507,4,83,18,4648.18,2578.04
20824,5890,2613,4,32,390,4761.41,2530.74
20825,7123,6940,1,37,707,137.7,8658.42
20826,13428,13947,2,78,987,4910.05,11579.06
20828,3849,1836,4,96,754,3767.74,11926.49
20829,11056,9045,2,94,281,4483.18,11044.0
20830,802,5095,3,22,1083,1429.07,16203.37
20831,2354,5760,3,6,129,2776.15,10839.36
20832,10562,9351,2,54,1095,3555.62,8014.43
20833,9015,14850,1,2,719,793.41,19877.23
20834,2481,3627,3,21,891,2344.61,17531.95
20835,1058,9592,4,75,45,3569.44,11837.29
20836,3669,5138,4,9,1046,4598.71,2134.46
20837,11007,13777,3,31,500,245.81,5041.61
20838,10737,11860,4,19,792,3543.59,8744.04
20839,5610,6518,3,45,876,1417.02,14557.05
20840,3014,1005,3,92,591,2989.47,18434.11
20841,1078,13491,2,20,545,1414.66,11178.79
20842,3953,614,4,28,906,2115.35,17218.44
20843,1230,3540,4,45,1045,890.92,7349.45
20844,3568,11708,3,8,192,74.01,17630.96
20845,4196,3616,2,76,608,4795.38,19234.43
20846,5210,13851,3,60,861,4999.57,6588.52
20847,3273,2124,3,77,297,2332.89,1935.48
20848,3388,9640,2,65,174,1894.56,16696.44
20849,11897,10998,1,10,126,1433.0,9621.77
20850,4796,9513,1,85,957,3889.09,8916.74
20851,1197,7181,2,15,745,747.56,9515.63
20852,13564,4502,3,38,61,1589.78,11471.79
20853,7408,12068,4,25,959,462.3,878.19
20855,8375,14664,2,56,135,2534.89,17936.3
20857,11268,13283,4,92,858,3755.65,8807.8
20858,10310,9981,3,47,600,1484.7,6100.45
20859,4880,7818,3,100,890,4091.68,19155.32
20860,5711,617,3,11,713,3729.85,16523.48
20861,8902,5287,1,82,937,1151.37,7155.02
20862,1489,6935,1,77,956,896.37,19132.62
20863,5474,11283,3,94,735,579.17,16462.19
20864,12337,14585,1,90,653,886.9,4398.61
20865,3510,9524,3,11,12,2118.99,13490.85
20866,5970,5087,3,6,608,363.94,698.04
20867,7956,4897,3,19,1001,2508.61,11722.48
20868,10965,6350,1,28,783,4662.4,1284.89
20869,707,7081,1,30,245,2583.56,18828.05
20871,9815,11203,2,11,795,1893.52,16718.67
20872,5530,2347,1,74,992,1537.39,1170.96
20873,5496,235,4,68,598,3988.17,2657.64
20874,7905,14116,3,3,831,2634.78,7487.1
20875,6508,14820,1,34,65,234.09,18371.18
20876,6576,8578,2,53,420,687.63,13530.5
20877,7892,5134,4,75,932,238.75,13800.78
20878,161,14089,3,93,880,3284.57,9999.48
20879,13556,5964,2,36,255,3514.36,3599.04
20880,290,5941,3,65,148,2871.57,13846.55
20881,7056,1818,3,37,1072,4132.92,17077.89
20882,509,7216,1,65,973,2530.75,2711.32
20883,14967,14435,1,38,1075,4959.8,705.24
20884,10423,8058,3,98,1079,1252.3,15650.54
20885,8154,3592,4,93,264,2243.66,10323.08
20886,150,12507,2,26,1085,2687.1,12350.74
20887,12080,119,3,83,683,3698.75,11197.84
20888,992,12150,4,52,710,236.62,17062.83
20890,3488,12329,1,11,992,4964.5,7170.35
20891,12327,7292,1,88,301,4353.12,16290.66
20892,5397,14129,1,57,42,3006.97,15080.63
20893,11647,2806,4,52,967,2782.21,11598.83
20894,11435,8891,4,7,766,3377.76,6819.59
20895,1550,304,2,81,964,284.88,6076.24
20896,13222,14197,3,97,926,3952.36,8493.9
20897,12773,9962,4,50,1081,1542.44,13218.27
20898,10830,5870,2,27,931,2734.58,1484.09
20899,5475,2570,3,35,82,367.54,18060.39
20901,2390,10367,2,97,392,271.01,11615.91
20902,12196,6299,2,75,815,2351.66,15428.93
20903,2593,367,1,76,399,4805.8,5370.09
20904,966,4441,4,39,922,651.37,1495.53
20905,14482,13583,4,26,441,1591.53,18614.0
20906,4118,10121,2,19,834,1735.7,9480.58
20907,6773,5786,2,92,499,3061.84,2107.29
20908,13794,2778,3,33,58,4170.64,19548.38
20909,12432,4024,4,86,630,3623.76,13259.12
20910,988,8592,3,65,840,229.6,2914.31
20911,11174,14389,4,73,647,4521.68,18298.12
20912,14328,10383,2,60,45,2921.25,9676.92
20914,8490,12250,3,82,1059,3898.41,8786.36
20915,5490,4746,4,7,745,4974.77,5937.4
20916,7081,2556,4,56,276,3967.19,5021.21
20917,5603,1905,2,72,1013,3918.33,14439.16
20918,3498,1047,3,19,292,4457.6,19135.54
20919,14601,2070,3,47,936,213.53,14472.75
20920,4890,11251,4,14,840,181.77,19929.99
20921,6586,13393,4,63,350,3659.28,10906.03
20922,5159,12945,1,51,891,970.29,8311.21
20923,11454,7538,2,66,195,1804.26,14120.91
20924,6331,769,4,77,645,3291.56,18320.44
20925,14661,7357,2,59,554,780.22,17527.15
20926,8048,9094,3,96,448,1795.44,5123.09
