AccountID,CustomerID,AccountType,AccountStatus,OpenDate,CloseDate
3002,11235,Checking,Active,2021-07-06,2024-11-11
3003,6431,Savings,Active,2015-09-01,2024-11-11
3004,4541,Savings,Active,2020-08-17,2024-11-11
3005,3902,Savings,Dormant,2018-02-05,2024-11-11
3006,4511,Savings,Active,2017-05-09,2024-11-11
3007,1762,Savings,Active,2018-10-18,2024-11-11
3008,12886,Savings,Active,2017-03-17,2024-11-11
3009,9264,Checking,Dormant,2015-01-22,2024-11-11
3010,11740,Checking,Dormant,2014-11-11,2024-11-11
3011,7704,Savings,Dormant,2018-10-09,2024-11-11
3012,10341,Savings,Active,2014-12-02,2024-11-11
3013,6296,Savings,Active,2022-06-06,2024-11-11
3014,7842,Savings,Dormant,2019-10-05,2024-11-11
3015,10114,Checking,Dormant,2023-01-09,
3016,9988,Savings,Active,2015-06-23,2024-11-11
3017,11050,Checking,Active,2022-09-25,2024-11-11
3018,4419,Checking,Dormant,2023-07-24,2024-11-11
3019,11256,Checking,Active,2024-04-06,2024-11-11
3020,12766,Savings,Dormant,2016-03-07,2024-11-11
3021,11908,Checking,Active,2016-08-27,2024-11-11
3022,8508,Checking,Dormant,2024-03-27,2024-11-11
3023,3643,Checking,Active,2021-10-03,2024-11-11
3024,14032,Savings,Active,2017-06-21,2024-11-11
3025,7487,Savings,Active,2021-07-06,2024-11-11
3026,13697,Checking,Dormant,2023-11-29,2024-11-11
3027,12644,Checking,Active,2018-10-15,2024-11-11
3028,542,Savings,Active,2015-01-30,2024-11-11
3029,9348,Checking,Active,2020-05-07,2024-11-11
3030,3130,Savings,Active,2016-02-03,2024-11-11
3031,14555,Checking,Dormant,2019-03-20,2024-11-11
3032,10022,Savings,Active,2024-04-17,2024-11-11
3033,11148,Savings,Dormant,2017-08-27,2024-11-11
3034,10883,Savings,Dormant,2023-03-13,2024-11-11
3035,10491,Savings,Dormant,2019-11-05,2024-11-11
3036,2256,Savings,Dormant,2015-12-01,2024-11-11
3037,4033,Checking,Active,2023-01-07,2024-11-11
3038,13554,Checking,Active,2019-08-14,2024-11-11
3039,9058,Savings,Dormant,2023-05-18,2024-11-11
3040,2808,Checking,Dormant,2018-09-20,2024-11-11
3041,973,Savings,Dormant,2022-07-14,2024-11-11
3042,13625,Savings,Dormant,2024-10-14,2024-11-11
3043,13437,Checking,Active,2016-09-23,
3044,4986,Savings,Active,2016-01-25,2024-11-11
3045,2640,Savings,Active,2016-06-02,2024-11-11
3046,7362,Savings,Dormant,2019-08-13,
3047,5573,Checking,Active,2015-09-02,2024-11-11
3048,13846,Savings,Active,2018-11-08,2024-11-11
3049,9033,Checking,Active,2019-07-25,2024-11-11
3050,3814,Checking,Dormant,2018-07-17,
3051,5360,Checking,Active,2020-02-17,2024-11-11
3052,721,Checking,Dormant,2014-12-21,2024-11-11
3053,10918,Checking,Active,2024-07-26,2024-11-11
3054,2348,Checking,Active,2024-10-12,2024-11-11
3055,4455,Checking,Active,2019-10-24,2024-11-11
3056,7899,Savings,Dormant,2022-06-29,2024-11-11
3057,13699,Savings,Active,2015-01-26,2024-11-11
3058,7881,Checking,Active,2023-01-02,2024-11-11
3059,14824,Savings,Active,2021-09-04,
3060,4558,Checking,Dormant,2016-03-29,2024-11-11
3061,13163,Checking,Dormant,2016-08-19,2024-11-11
3062,5827,Savings,Dormant,2018-03-27,
3063,5719,Checking,Dormant,2022-05-28,2024-11-11
3064,13583,Checking,Dormant,2020-12-11,2024-11-11
3065,3133,Savings,Active,2018-06-23,2024-11-11
3066,4502,Checking,Dormant,2015-09-03,2024-11-11
3067,412,Savings,Active,2020-04-17,2024-11-11
3068,4884,Savings,Active,2021-03-13,
3069,14790,Checking,Dormant,2018-10-31,2024-11-11
3070,3716,Savings,Dormant,2019-11-23,2024-11-11
3071,14086,Savings,Active,2020-06-17,2024-11-11
3072,7123,Checking,Dormant,2017-03-03,2024-11-11
3073,5238,Checking,Dormant,2023-02-10,2024-11-11
3074,8600,Checking,Dormant,2018-05-23,2024-11-11
3075,3249,Savings,Dormant,2021-06-10,2024-11-11
3076,11422,Savings,Dormant,2021-11-08,2024-11-11
3077,10676,Checking,Active,2016-08-16,2024-11-11
3078,747,Checking,Active,2021-10-13,
3079,8220,Checking,Dormant,2017-10-28,2024-11-11
3080,541,Savings,Dormant,2019-08-27,2024-11-11
3081,14672,Savings,Active,2018-04-27,2024-11-11
3082,467,Checking,Active,2017-04-19,2024-11-11
3083,7509,Savings,Dormant,2017-05-01,2024-11-11
3084,13897,Savings,Dormant,2020-12-29,2024-11-11
3085,4203,Checking,Dormant,2022-12-03,2024-11-11
3086,576,Checking,Active,2015-05-17,2024-11-11
3087,9664,Savings,Dormant,2016-05-06,2024-11-11
3088,10765,Savings,Dormant,2023-11-26,2024-11-11
3089,4544,Checking,Dormant,2018-12-27,2024-11-11
3090,2707,Checking,Dormant,2015-02-28,2024-11-11
3091,12643,Savings,Active,2022-06-11,2024-11-11
3092,13945,Checking,Dormant,2019-02-20,
3093,11171,Savings,Dormant,2019-05-08,2024-11-11
3094,7900,Checking,Active,2016-05-05,2024-11-11
3095,7407,Savings,Dormant,2014-12-20,2024-11-11
3096,11847,Checking,Active,2023-05-17,2024-11-11
3097,1106,Savings,Active,2022-05-19,2024-11-11
3098,2577,Savings,Active,2024-04-09,2024-11-11
3099,5570,Checking,Active,2022-09-20,
3100,499,Checking,Active,2021-07-25,2024-11-11
3101,4539,Savings,Active,2016-12-30,2024-11-11
3102,9581,Checking,Dormant,2022-05-26,2024-11-11
3103,14312,Savings,Active,2015-03-10,2024-11-11
3104,5152,Checking,Dormant,2021-12-07,2024-11-11
3105,8381,Checking,Active,2022-10-17,2024-11-11
3106,8687,Checking,Active,2023-12-30,2024-11-11
3107,1219,Savings,Active,2022-01-11,2024-11-11
3108,13173,Checking,Active,2019-09-08,2024-11-11
3109,4607,Checking,Active,2017-02-17,
3110,12251,Savings,Active,2016-07-01,2024-11-11
3111,14203,Savings,Dormant,2017-10-15,2024-11-11
3112,14837,Savings,Active,2023-10-22,2024-11-11
3113,5264,Savings,Active,2016-07-05,2024-11-11
3114,13640,Savings,Active,2018-09-09,2024-11-11
3115,3682,Checking,Active,2024-08-21,2024-11-11
3116,2107,Savings,Active,2023-07-20,2024-11-11
3117,11935,Checking,Dormant,2020-09-22,2024-11-11
3118,2611,Checking,Dormant,2020-07-15,2024-11-11
3119,5039,Checking,Active,2017-10-22,2024-11-11
3120,7594,Checking,Active,2016-06-15,
3121,2099,Savings,Dormant,2021-01-08,2024-11-11
3122,5721,Checking,Dormant,2022-08-16,2024-11-11
3123,11438,Savings,Active,2021-01-23,2024-11-11
3124,9021,Savings,Active,2023-08-18,2024-11-11
3125,11574,Savings,Active,2016-11-27,2024-11-11
3126,690,Checking,Dormant,2019-03-15,2024-11-11
3127,11849,Savings,Active,2019-08-22,2024-11-11
3128,3844,Checking,Dormant,2024-04-05,2024-11-11
3129,14695,Savings,Active,2016-05-25,2024-11-11
3130,5315,Savings,Dormant,2016-07-12,2024-11-11
3131,13617,Checking,Dormant,2024-03-19,2024-11-11
3132,6741,Savings,Active,2023-12-06,2024-11-11
3133,7828,Checking,Active,2021-10-01,2024-11-11
3134,4420,Savings,Active,2019-08-24,2024-11-11
3135,3027,Savings,Active,2018-07-13,2024-11-11
3136,13101,Savings,Dormant,2022-04-08,2024-11-11
3137,11554,Savings,Active,2023-12-16,2024-11-11
3138,3820,Checking,Dormant,2018-12-01,2024-11-11
3139,6975,Savings,Dormant,2020-05-17,2024-11-11
3140,4090,Checking,Active,2022-10-08,2024-11-11
3141,5410,Checking,Active,2016-10-01,2024-11-11
3142,6345,Savings,Dormant,2019-07-30,2024-11-11
3143,14002,Checking,Active,2022-06-07,2024-11-11
3144,71,Checking,Active,2024-07-30,2024-11-11
3145,6072,Savings,Dormant,2024-08-20,2024-11-11
3146,8332,Checking,Dormant,2024-09-14,2024-11-11
3147,13589,Savings,Active,2016-11-25,2024-11-11
3148,13882,Savings,Active,2016-02-11,2024-11-11
3149,4911,Checking,Dormant,2021-03-04,
3150,11801,Savings,Active,2024-11-05,2024-11-11
3151,7100,Checking,Dormant,2023-06-05,
3152,13138,Checking,Active,2018-12-09,2024-11-11
3153,661,Checking,Active,2016-02-17,2024-11-11
3154,2973,Checking,Active,2023-07-23,2024-11-11
3155,9355,Savings,Active,2017-01-25,2024-11-11
3156,14706,Savings,Dormant,2016-11-17,2024-11-11
3157,9016,Savings,Active,2023-02-28,2024-11-11
3158,9896,Savings,Active,2022-05-01,2024-11-11
3159,3462,Checking,Active,2015-10-13,2024-11-11
3160,2379,Savings,Dormant,2021-03-05,2024-11-11
3161,11942,Checking,Active,2017-10-17,2024-11-11
3162,5573,Savings,Active,2023-08-14,2024-11-11
3163,12847,Checking,Active,2017-03-26,2024-11-11
3164,13073,Checking,Dormant,2018-05-09,2024-11-11
3165,7691,Checking,Active,2022-11-22,2024-11-11
3166,12707,Savings,Active,2016-01-25,2024-11-11
3167,6983,Checking,Dormant,2024-03-26,2024-11-11
3168,8926,Savings,Dormant,2023-04-19,2024-11-11
3169,13921,Checking,Dormant,2015-06-27,
3170,11815,Savings,Dormant,2020-09-14,
3171,14240,Savings,Active,2016-04-15,2024-11-11
3172,4949,Checking,Dormant,2019-07-15,2024-11-11
3173,14578,Savings,Dormant,2015-11-26,2024-11-11
3174,6251,Savings,Dormant,2022-03-02,
3175,3479,Savings,Dormant,2017-08-12,2024-11-11
3176,1525,Savings,Active,2022-06-06,
3177,8889,Checking,Active,2022-02-19,2024-11-11
3178,13029,Checking,Active,2015-10-19,2024-11-11
3179,12209,Savings,Active,2022-07-05,2024-11-11
3180,3969,Savings,Active,2016-05-16,2024-11-11
3181,9426,Savings,Active,2017-01-29,2024-11-11
3182,11842,Savings,Active,2021-06-16,2024-11-11
3183,4192,Checking,Active,2022-02-28,2024-11-11
3184,4279,Savings,Active,2015-09-12,2024-11-11
3185,2600,Savings,Dormant,2016-12-11,2024-11-11
3186,8786,Checking,Dormant,2017-12-19,2024-11-11
3187,11419,Checking,Active,2021-01-29,2024-11-11
3188,154,Checking,Dormant,2024-10-03,2024-11-11
3189,10835,Savings,Dormant,2023-10-27,
3190,10790,Checking,Active,2022-12-04,2024-11-11
3191,6711,Checking,Dormant,2023-02-24,2024-11-11
3192,14524,Savings,Dormant,2016-01-13,2024-11-11
3193,8742,Checking,Active,2022-08-27,2024-11-11
3194,3174,Savings,Dormant,2017-07-26,2024-11-11
3195,11805,Checking,Active,2021-12-06,2024-11-11
3196,11503,Savings,Active,2016-04-16,2024-11-11
3197,2186,Checking,Dormant,2018-07-05,2024-11-11
3198,7640,Savings,Active,2016-03-12,2024-11-11
3199,6312,Savings,Active,2023-10-02,2024-11-11
3200,10336,Savings,Dormant,2021-05-13,2024-11-11
3201,14055,Checking,Dormant,2019-12-22,2024-11-11
3202,465,Savings,Active,2020-10-10,2024-11-11
3203,977,Checking,Active,2024-09-18,
3204,10556,Savings,Active,2016-04-10,2024-11-11
3205,9789,Savings,Active,2023-10-29,2024-11-11
3206,2324,Savings,Active,2021-06-20,2024-11-11
3207,1938,Savings,Dormant,2020-02-04,2024-11-11
3208,2660,Checking,Active,2017-10-10,2024-11-11
3209,11683,Savings,Dormant,2019-02-21,2024-11-11
3210,1918,Checking,Active,2018-05-25,2024-11-11
3211,10844,Checking,Active,2019-10-03,2024-11-11
3212,3301,Savings,Dormant,2023-10-17,2024-11-11
3213,11856,Savings,Active,2023-03-09,2024-11-11
3214,12590,Savings,Active,2024-05-03,2024-11-11
3215,13808,Checking,Active,2016-05-05,2024-11-11
3216,12979,Savings,Dormant,2022-04-12,2024-11-11
3217,10619,Savings,Dormant,2017-08-05,2024-11-11
3218,14092,Checking,Active,2022-10-19,2024-11-11
3219,2902,Savings,Dormant,2020-03-01,2024-11-11
3220,10601,Checking,Dormant,2021-10-26,2024-11-11
3221,14288,Savings,Dormant,2015-07-06,
3222,4544,Checking,Dormant,2022-09-18,2024-11-11
3223,4607,Checking,Active,2018-08-19,2024-11-11
3224,795,Savings,Active,2023-03-09,2024-11-11
3225,1968,Savings,Dormant,2023-11-10,2024-11-11
3226,9554,Checking,Active,2020-12-04,2024-11-11
3227,2796,Savings,Active,2018-06-16,2024-11-11
3228,5027,Checking,Active,2022-07-24,2024-11-11
3229,3236,Savings,Active,2017-12-10,2024-11-11
3230,5359,Checking,Active,2018-05-22,2024-11-11
3231,14289,Savings,Active,2015-08-09,2024-11-11
3232,5192,Savings,Dormant,2022-05-29,2024-11-11
3233,10795,Savings,Dormant,2016-04-26,2024-11-11
3234,14806,Checking,Active,2022-12-31,2024-11-11
3235,7181,Checking,Active,2017-08-04,2024-11-11
3236,8477,Savings,Dormant,2021-01-31,2024-11-11
3237,1334,Checking,Active,2016-09-19,2024-11-11
3238,12412,Savings,Dormant,2018-01-17,2024-11-11
3239,3858,Checking,Dormant,2021-04-12,2024-11-11
3240,12589,Checking,Active,2016-12-20,2024-11-11
3241,9037,Savings,Active,2024-09-13,2024-11-11
3242,13441,Savings,Dormant,2022-05-16,2024-11-11
3243,11824,Savings,Active,2024-08-23,2024-11-11
3244,12131,Savings,Dormant,2017-09-19,2024-11-11
3245,13414,Savings,Active,2018-01-01,2024-11-11
3246,3991,Checking,Dormant,2018-01-10,2024-11-11
3247,14164,Savings,Dormant,2020-02-20,
3248,12775,Savings,Active,2016-09-07,2024-11-11
3249,6735,Savings,Dormant,2019-05-26,2024-11-11
3250,8721,Checking,Active,2022-11-04,2024-11-11
3251,3789,Savings,Dormant,2019-06-18,2024-11-11
3252,10365,Savings,Dormant,2024-01-25,2024-11-11
3253,565,Checking,Dormant,2024-10-17,2024-11-11
3254,9975,Checking,Dormant,2015-11-04,2024-11-11
3255,12924,Checking,Dormant,2023-11-16,2024-11-11
3256,13927,Savings,Active,2024-07-18,2024-11-11
3257,13649,Checking,Active,2018-06-13,2024-11-11
3258,3804,Checking,Dormant,2024-05-21,
3259,10954,Checking,Dormant,2015-09-20,2024-11-11
3260,7552,Savings,Dormant,2023-03-22,2024-11-11
3261,14102,Savings,Active,2020-03-15,2024-11-11
3262,5180,Checking,Active,2020-08-28,2024-11-11
3263,13107,Checking,Active,2019-06-12,2024-11-11
3264,14299,Checking,Dormant,2022-04-03,2024-11-11
3265,12873,Savings,Dormant,2019-10-25,2024-11-11
3266,2479,Checking,Dormant,2022-11-26,2024-11-11
3267,5659,Checking,Dormant,2023-01-07,2024-11-11
3268,5179,Checking,Dormant,2020-04-30,2024-11-11
3269,13907,Checking,Dormant,2022-10-23,2024-11-11
3270,516,Savings,Active,2017-04-05,2024-11-11
3271,3635,Savings,Active,2019-08-24,
3272,12282,Savings,Active,2020-02-19,2024-11-11
3273,2571,Checking,Active,2015-12-14,2024-11-11
3274,14434,Savings,Dormant,2024-08-22,2024-11-11
3275,2855,Savings,Active,2020-09-19,2024-11-11
3276,2187,Checking,Dormant,2022-07-14,2024-11-11
3277,4454,Savings,Active,2017-11-14,
3278,14701,Checking,Active,2015-03-02,2024-11-11
3279,330,Savings,Active,2018-11-06,2024-11-11
3280,5329,Checking,Active,2019-02-06,2024-11-11
3281,1357,Checking,Active,2022-08-19,2024-11-11
3282,5848,Checking,Active,2016-03-03,2024-11-11
3283,1010,Savings,Dormant,2017-09-19,2024-11-11
3284,10353,Savings,Active,2020-11-14,2024-11-11
3285,4669,Checking,Active,2022-01-15,
3286,5213,Checking,Active,2020-05-16,2024-11-11
3287,13268,Savings,Active,2020-07-16,2024-11-11
3288,8102,Savings,Active,2019-04-10,2024-11-11
3289,6130,Checking,Active,2018-06-27,2024-11-11
3290,8628,Checking,Dormant,2019-11-06,2024-11-11
3291,2198,Checking,Dormant,2022-01-13,2024-11-11
3292,8285,Savings,Active,2018-01-09,
3293,8256,Checking,Active,2021-01-12,2024-11-11
3294,6437,Checking,Dormant,2017-01-21,2024-11-11
3295,2324,Savings,Active,2017-03-09,2024-11-11
3296,8266,Savings,Dormant,2016-04-10,2024-11-11
3297,619,Savings,Dormant,2023-08-15,2024-11-11
3298,14535,Checking,Active,2020-07-25,2024-11-11
3299,1461,Checking,Dormant,2021-04-24,2024-11-11
3300,10944,Savings,Active,2023-11-03,2024-11-11
3301,6513,Checking,Active,2018-10-25,2024-11-11
3302,13936,Savings,Active,2023-08-11,2024-11-11
3303,13909,Checking,Active,2018-07-10,2024-11-11
3304,9819,Savings,Active,2024-08-10,2024-11-11
3305,3003,Savings,Active,2023-01-11,2024-11-11
3306,1145,Savings,Dormant,2020-07-10,2024-11-11
3307,4441,Savings,Active,2021-07-13,2024-11-11
3308,14489,Checking,Dormant,2020-11-28,2024-11-11
3309,10440,Savings,Dormant,2017-07-09,2024-11-11
3310,6845,Savings,Dormant,2019-02-02,2024-11-11
3311,5586,Checking,Active,2019-01-16,2024-11-11
3312,8127,Savings,Active,2018-12-11,2024-11-11
3313,5795,Checking,Active,2016-11-27,2024-11-11
3314,1612,Savings,Dormant,2015-03-08,2024-11-11
3315,386,Savings,Dormant,2019-01-25,2024-11-11
3316,4913,Checking,Active,2015-12-30,2024-11-11
3317,2558,Savings,Dormant,2016-06-08,2024-11-11
3318,3900,Checking,Active,2015-02-23,2024-11-11
3319,9023,Savings,Active,2021-11-18,
3320,4633,Savings,Active,2018-06-15,2024-11-11
3321,9947,Checking,Active,2021-04-14,2024-11-11
3322,13764,Checking,Dormant,2023-01-04,2024-11-11
3323,12888,Checking,Dormant,2022-09-23,2024-11-11
3324,3289,Savings,Dormant,2017-09-11,2024-11-11
3325,13682,Savings,Active,2020-04-16,2024-11-11
3326,609,Checking,Active,2015-04-13,2024-11-11
3327,11089,Checking,Active,2015-08-24,2024-11-11
3328,10048,Checking,Active,2024-06-30,2024-11-11
3329,5300,Checking,Dormant,2015-04-04,2024-11-11
3330,11023,Savings,Dormant,2024-06-05,2024-11-11
3331,412,Checking,Active,2022-11-05,2024-11-11
3332,7797,Savings,Active,2021-12-22,2024-11-11
3333,13681,Savings,Active,2020-04-29,2024-11-11
3334,3629,Checking,Active,2024-07-12,2024-11-11
3335,14394,Savings,Active,2017-09-06,2024-11-11
3336,573,Checking,Dormant,2023-11-25,2024-11-11
3337,13258,Savings,Dormant,2022-01-30,2024-11-11
3338,10277,Checking,Active,2014-12-28,
3339,8846,Savings,Active,2017-06-21,2024-11-11
3340,13069,Checking,Active,2021-04-14,2024-11-11
3341,11218,Savings,Active,2018-09-15,2024-11-11
3342,7,Savings,Dormant,2018-06-10,2024-11-11
3343,5931,Checking,Dormant,2015-11-12,2024-11-11
3344,7416,Savings,Active,2022-03-08,2024-11-11
3345,10063,Checking,Active,2015-03-12,2024-11-11
3346,13021,Savings,Dormant,2020-08-05,2024-11-11
3347,5248,Checking,Dormant,2017-12-03,
3348,12704,Savings,Active,2022-02-05,2024-11-11
3349,6615,Savings,Active,2019-06-30,2024-11-11
3350,7711,Savings,Dormant,2019-05-19,2024-11-11
3351,4039,Checking,Dormant,2017-11-25,2024-11-11
3352,1327,Savings,Dormant,2017-03-14,2024-11-11
3353,13885,Checking,Active,2021-05-17,2024-11-11
3354,3038,Savings,Active,2019-05-29,2024-11-11
3355,5018,Checking,Active,2017-05-07,2024-11-11
3356,679,Checking,Active,2015-12-05,2024-11-11
3357,13646,Checking,Active,2015-08-01,2024-11-11
3358,10394,Checking,Dormant,2024-02-04,2024-11-11
3359,14327,Savings,Active,2019-07-02,2024-11-11
3360,6955,Checking,Dormant,2021-07-10,2024-11-11
3361,11869,Checking,Active,2021-04-17,2024-11-11
3362,1896,Checking,Dormant,2016-02-07,2024-11-11
3363,9137,Checking,Dormant,2016-07-08,2024-11-11
3364,11076,Checking,Dormant,2018-09-26,2024-11-11
3365,4537,Checking,Dormant,2016-10-09,2024-11-11
3366,3762,Checking,Active,2017-10-23,2024-11-11
3367,4685,Savings,Dormant,2017-01-14,2024-11-11
3368,4565,Checking,Active,2019-12-27,2024-11-11
3369,260,Savings,Active,2015-02-01,2024-11-11
3370,12611,Checking,Active,2022-06-13,2024-11-11
3371,6562,Savings,Active,2024-09-02,
3372,10979,Checking,Active,2023-05-10,2024-11-11
3373,2824,Checking,Dormant,2020-12-26,2024-11-11
3374,10826,Checking,Active,2023-02-09,2024-11-11
3375,4278,Savings,Dormant,2017-11-03,2024-11-11
3376,5161,Savings,Dormant,2024-10-10,
3377,2798,Savings,Active,2016-11-08,
3378,8050,Checking,Dormant,2021-03-12,2024-11-11
3379,4485,Checking,Active,2021-01-04,2024-11-11
3380,10954,Checking,Dormant,2019-09-17,2024-11-11
3381,4296,Checking,Active,2018-03-19,2024-11-11
3382,14017,Checking,Dormant,2021-02-27,2024-11-11
3383,10075,Checking,Dormant,2023-12-03,2024-11-11
3384,13035,Savings,Dormant,2018-08-23,
3385,2889,Savings,Dormant,2020-07-23,2024-11-11
3386,4145,Checking,Dormant,2018-01-09,2024-11-11
3387,8111,Savings,Active,2023-06-23,
3388,14597,Savings,Dormant,2022-03-17,2024-11-11
3389,7065,Savings,Dormant,2019-05-03,
3390,7399,Checking,Dormant,2021-01-24,2024-11-11
3391,6249,Checking,Active,2021-07-06,2024-11-11
3392,5246,Savings,Dormant,2020-11-09,2024-11-11
3393,6960,Checking,Dormant,2015-06-16,2024-11-11
3394,12453,Savings,Active,2019-03-30,2024-11-11
3395,1084,Checking,Dormant,2018-06-30,2024-11-11
3396,2050,Savings,Dormant,2015-09-23,2024-11-11
3397,11057,Savings,Active,2017-03-24,2024-11-11
3398,1605,Savings,Dormant,2020-01-03,2024-11-11
3399,2417,Savings,Active,2021-05-11,2024-11-11
3400,11991,Checking,Active,2018-01-01,2024-11-11
3401,3475,Checking,Active,2020-02-08,2024-11-11
3402,1337,Savings,Active,2022-09-06,2024-11-11
3403,970,Checking,Dormant,2021-05-28,2024-11-11
3404,8888,Savings,Dormant,2019-08-23,2024-11-11
3405,5212,Checking,Active,2023-08-27,2024-11-11
3406,14687,Checking,Dormant,2023-03-08,2024-11-11
3407,8197,Checking,Active,2024-09-30,2024-11-11
3408,8679,Checking,Active,2022-09-08,2024-11-11
3409,1016,Savings,Active,2020-03-27,2024-11-11
3410,10220,Checking,Dormant,2018-03-20,2024-11-11
3411,12026,Checking,Dormant,2015-05-09,2024-11-11
3412,13314,Checking,Active,2020-08-01,2024-11-11
3413,13374,Checking,Active,2015-10-24,2024-11-11
3414,285,Checking,Dormant,2024-06-20,2024-11-11
3415,13896,Checking,Dormant,2014-12-30,2024-11-11
3416,7098,Checking,Active,2021-02-08,2024-11-11
3417,4939,Checking,Dormant,2017-06-02,2024-11-11
3418,9989,Savings,Dormant,2019-11-12,2024-11-11
3419,11237,Savings,Active,2017-11-27,2024-11-11
3420,7053,Savings,Active,2018-01-05,2024-11-11
3421,9470,Savings,Active,2021-09-21,2024-11-11
3422,5997,Savings,Active,2018-02-27,2024-11-11
3423,8407,Savings,Active,2016-12-02,2024-11-11
3424,13390,Savings,Active,2022-01-31,2024-11-11
3425,289,Checking,Dormant,2023-01-10,2024-11-11
3426,1382,Checking,Active,2018-04-02,2024-11-11
3427,10029,Savings,Dormant,2024-09-04,2024-11-11
3428,11567,Savings,Dormant,2021-12-23,2024-11-11
3429,5737,Savings,Active,2015-07-31,2024-11-11
3430,13718,Checking,Dormant,2014-11-13,2024-11-11
3431,4462,Savings,Active,2015-01-24,2024-11-11
3432,10001,Savings,Dormant,2017-02-09,2024-11-11
3433,5430,Checking,Active,2021-10-02,2024-11-11
3434,5344,Savings,Active,2018-04-22,2024-11-11
3435,4840,Savings,Active,2022-02-24,2024-11-11
3436,11332,Savings,Active,2024-04-06,2024-11-11
3437,7505,Checking,Active,2022-08-11,2024-11-11
3438,6679,Checking,Dormant,2018-12-21,2024-11-11
3439,9070,Savings,Dormant,2024-01-23,2024-11-11
3440,1243,Savings,Active,2024-02-24,2024-11-11
3441,14798,Savings,Dormant,2015-03-07,2024-11-11
3442,10998,Checking,Dormant,2019-06-18,2024-11-11
3443,2521,Savings,Dormant,2021-04-02,2024-11-11
3444,5765,Checking,Active,2016-07-22,2024-11-11
3445,9437,Savings,Active,2014-12-22,2024-11-11
3446,11426,Savings,Dormant,2018-02-17,2024-11-11
3447,12212,Checking,Dormant,2021-06-28,2024-11-11
3448,3980,Checking,Dormant,2018-12-19,2024-11-11
3449,13622,Checking,Active,2016-10-20,
3450,5830,Checking,Active,2023-09-13,2024-11-11
3451,11025,Savings,Dormant,2020-01-13,
3452,4050,Savings,Active,2015-10-19,2024-11-11
3453,10944,Savings,Dormant,2016-08-16,2024-11-11
3454,5241,Checking,Active,2022-08-08,2024-11-11
3455,14306,Savings,Active,2024-07-27,2024-11-11
3456,7236,Savings,Dormant,2023-05-04,2024-11-11
3457,7762,Savings,Dormant,2024-04-17,
3458,2532,Checking,Dormant,2017-07-02,
3459,7117,Savings,Active,2018-12-24,2024-11-11
3460,2539,Savings,Dormant,2018-08-28,2024-11-11
3461,9759,Savings,Active,2022-01-09,
3462,12552,Savings,Active,2019-01-09,2024-11-11
3463,3147,Savings,Dormant,2022-09-16,2024-11-11
3464,8988,Savings,Active,2015-12-24,2024-11-11
3465,404,Savings,Dormant,2019-06-14,2024-11-11
3466,11520,Checking,Active,2024-09-18,2024-11-11
3467,5456,Checking,Active,2022-07-01,2024-11-11
3468,11576,Savings,Active,2024-03-17,2024-11-11
3469,14508,Savings,Dormant,2021-07-09,2024-11-11
3470,2919,Checking,Active,2019-07-19,2024-11-11
3471,265,Savings,Active,2024-08-01,
3472,12463,Savings,Dormant,2021-02-08,2024-11-11
3473,3553,Checking,Dormant,2024-10-15,2024-11-11
3474,9966,Checking,Dormant,2018-04-10,2024-11-11
3475,6207,Savings,Active,2018-11-24,2024-11-11
3476,6053,Checking,Active,2022-11-12,2024-11-11
3477,9434,Checking,Dormant,2024-10-03,2024-11-11
3478,10898,Savings,Dormant,2022-09-12,
3479,10297,Savings,Active,2014-12-05,2024-11-11
3480,7152,Checking,Dormant,2019-08-01,2024-11-11
3481,14640,Savings,Active,2018-11-10,
3482,3901,Checking,Dormant,2019-11-22,
3483,6603,Checking,Active,2020-11-19,2024-11-11
3484,14822,Savings,Dormant,2015-01-07,2024-11-11
3485,10189,Savings,Dormant,2020-05-23,2024-11-11
3486,3751,Checking,Dormant,2024-06-19,2024-11-11
3487,10410,Checking,Dormant,2022-07-14,2024-11-11
3488,8277,Checking,Dormant,2022-01-24,2024-11-11
3489,11338,Savings,Active,2024-11-05,2024-11-11
3490,14528,Checking,Active,2021-06-06,2024-11-11
3491,6326,Checking,Dormant,2023-03-19,2024-11-11
3492,4928,Savings,Active,2022-08-24,2024-11-11
3493,11609,Checking,Active,2016-06-03,2024-11-11
3494,449,Savings,Dormant,2017-07-30,2024-11-11
3495,14986,Savings,Active,2018-11-16,2024-11-11
3496,6024,Checking,Dormant,2016-09-14,2024-11-11
3497,5844,Checking,Active,2024-04-24,2024-11-11
3498,10257,Savings,Active,2020-04-12,
3499,3412,Savings,Dormant,2020-12-15,2024-11-11
3500,9515,Savings,Dormant,2015-03-29,2024-11-11
3501,7853,Checking,Active,2014-12-11,2024-11-11
3502,3426,Checking,Dormant,2016-07-04,2024-11-11
3503,4581,Checking,Dormant,2019-02-13,2024-11-11
3504,11996,Savings,Active,2019-12-16,2024-11-11
3505,13015,Savings,Active,2022-09-22,2024-11-11
3506,7229,Checking,Dormant,2023-04-17,2024-11-11
3507,1427,Checking,Dormant,2022-12-08,
3508,12651,Savings,Active,2021-12-14,2024-11-11
3509,7433,Checking,Dormant,2024-05-22,2024-11-11
3510,573,Savings,Active,2021-06-23,2024-11-11
3511,9762,Savings,Active,2017-11-29,2024-11-11
3512,2344,Checking,Active,2016-02-27,2024-11-11
